"COLUMN1","time","date","mw"
"n2","11:45","2017-10-10","20.7"
"n2","16:45","2017-05-29","1.6"
"n2","15:00","2017-01-13","0"
"n2","12:00","2017-05-25","3.88"
"n2","17:30","2017-04-09","0.07"
"n2","04:30","2017-07-12","0"
"n2","02:30","2017-05-16","0"
"n2","15:45","2017-04-30","2.1"
"n2","16:15","2017-06-25","0.7"
"n2","17:00","2017-10-09","5.57"
"n2","21:00","2017-05-02","0"
"n2","03:15","2017-03-01","0"
"n2","17:00","2017-04-17","0.48"
"n2","23:45","2017-07-19","0.07"
"n2","15:15","2017-09-05","10.8"
"n2","00:15","2017-12-04","0"
"n2","12:15","2017-03-12","4.01"
"n2","20:30","2017-07-19","0.07"
"n2","19:00","2017-05-02","0"
"n2","09:00","2017-04-08","0.07"
"n2","09:00","2017-05-19","1.88"
"n2","11:00","2017-01-13","0"
"n2","23:30","2017-01-01","0"
"n2","05:00","2017-03-21","0"
"n2","08:15","2017-01-17","1.09"
"n2","10:45","2017-04-28","3.23"
"n2","15:30","2017-06-19","2.86"
"n2","01:30","2017-01-12","0"
"n2","10:15","2017-06-26","3.07"
"n2","01:00","2017-05-04","0"
"n2","08:45","2017-11-13","6.82"
"n2","22:15","2017-09-08","0.07"
"n2","19:00","2017-04-08","0.07"
"n2","01:00","2017-09-09","0.07"
"n2","14:30","2017-01-16","2.84"
"n2","04:00","2017-02-13","0"
"n2","03:00","2017-10-18","0"
"n2","13:15","2017-06-18","4.52"
"n2","04:15","2017-03-10","0"
"n2","10:00","2017-05-20","3.02"
"n2","20:00","2017-02-25","0.1"
"n2","20:15","2017-11-10","0.1"
"n2","23:45","2017-11-07","0.19"
"n2","17:30","2017-03-29","0.19"
"n2","17:45","2017-01-15","0"
"n2","14:00","2017-03-03","3.44"
"n2","06:15","2017-12-05","0.17"
"n2","18:15","2017-12-05","0.07"
"n2","18:15","2017-04-18","0"
"n2","20:30","2017-10-26","0"
"n2","16:45","2017-01-17","0.47"
"n2","15:00","2017-06-17","2.08"
"n2","01:30","2017-11-30","0.07"
"n2","19:45","2017-07-12","0"
"n2","12:30","2017-01-14","0"
"n2","00:45","2017-02-24","0"
"n2","18:00","2017-02-12","0.1"
"n2","04:15","2017-04-13","0"
"n2","07:15","2017-11-16","0.14"
"n2","20:45","2017-08-18","0"
"n2","16:15","2017-10-31","7.22"
"n2","18:00","2017-11-02","0.17"
"n2","06:30","2017-04-15","0.11"
"n2","13:30","2017-12-16","12.64"
"n2","05:30","2017-07-12","0"
"n2","07:00","2017-03-09","0.07"
"n2","12:45","2017-11-04","17.47"
"n2","10:15","2017-07-18","18.02"
"n2","02:30","2017-10-10","0.18"
"n2","06:15","2017-04-06","0"
"n2","00:30","2017-10-25","0"
"n2","09:15","2017-06-12","0.1"
"n2","14:45","2017-07-20","10.55"
"n2","15:45","2017-12-01","11.42"
"n2","05:00","2017-11-14","0"
"n2","08:00","2017-08-29","3.94"
"n2","01:00","2017-08-27","0"
"n2","20:30","2017-05-31","0"
"n2","02:45","2017-12-09","4.38"
"n2","17:15","2017-06-02","0.78"
"n2","00:45","2017-03-16","0"
"n2","00:45","2017-05-17","0"
"n2","05:00","2017-04-07","0"
"n2","23:45","2017-01-11","0"
"n2","07:00","2017-11-06","0.07"
"n2","07:15","2017-06-01","0.5"
"n2","06:30","2017-12-09","4.38"
"n2","13:00","2017-06-13","4.13"
"n2","17:30","2017-11-15","0.22"
"n2","05:30","2017-03-13","0"
"n2","05:30","2017-08-10","0.07"
"n2","03:45","2017-03-15","0"
"n2","03:15","2017-08-25","0.1"
"n2","22:15","2017-10-29","0.29"
"n2","13:30","2017-05-13","0.89"
"n2","17:00","2017-11-25","2.64"
"n2","18:45","2017-04-03","0"
"n2","01:30","2017-01-19","0.1"
"n2","05:00","2017-10-14","0.18"
"n2","13:15","2017-01-22","3.84"
"n2","19:45","2017-03-13","0"
"n2","19:45","2017-08-10","0.07"
"n2","07:45","2017-10-02","4.04"
"n2","12:15","2017-05-14","1.98"
"n2","13:00","2017-12-11","25.86"
"n2","10:15","2017-08-04","13.38"
"n2","04:45","2017-10-30","0.29"
"n2","15:00","2017-01-31","2.89"
"n2","18:30","2017-08-19","0"
"n2","07:45","2017-06-03","0.43"
"n2","12:15","2017-01-29","3.58"
"n2","21:45","2017-01-17","0"
"n2","23:45","2017-05-03","0"
"n2","08:15","2017-11-30","9.38"
"n2","21:45","2017-04-07","0.07"
"n2","19:00","2017-09-19","0"
"n2","04:15","2017-08-16","0"
"n2","02:15","2017-11-18","0.19"
"n2","22:30","2017-01-12","0"
"n2","08:00","2017-01-17","0.85"
"n2","02:00","2017-10-31","0.07"
"n2","18:45","2017-06-20","0"
"n2","16:45","2017-04-07","1.56"
"n2","04:00","2017-04-20","0"
"n2","01:45","2017-12-15","4.4"
"n2","20:15","2017-12-19","4.4"
"n2","18:30","2017-07-20","0"
"n2","15:45","2017-03-30","2.54"
"n2","20:15","2017-07-03","0"
"n2","19:00","2017-01-31","0"
"n2","12:00","2017-11-09","10.14"
"n2","18:45","2017-10-06","0.14"
"n2","15:30","2017-10-20","18.56"
"n2","12:00","2017-10-27","13.85"
"n2","03:30","2017-12-25","4.31"
"n2","21:30","2017-09-12","0.1"
"n2","12:00","2017-04-04","3.8"
"n2","08:45","2017-06-25","0.82"
"n2","06:45","2017-11-22","0"
"n2","00:00","2017-06-18","0"
"n2","01:30","2017-11-11","0.1"
"n2","05:45","2017-05-15","0"
"n2","18:45","2017-07-25","0.1"
"n2","21:00","2017-09-16","0"
"n2","10:15","2017-07-14","0"
"n2","22:00","2017-10-08","0"
"n2","20:45","2017-12-11","4.39"
"n2","14:00","2017-11-07","16.23"
"n2","07:00","2017-08-23","2.04"
"n2","02:15","2017-10-12","0.07"
"n2","22:30","2017-11-11","0.07"
"n2","22:45","2017-10-01","0"
"n2","08:00","2017-07-08","0.55"
"n2","00:00","2017-10-07","0.14"
"n2","04:45","2017-07-05","0"
"n2","18:45","2017-12-07","4.31"
"n2","08:30","2017-03-21","1.67"
"n2","17:15","2017-05-22","0.59"
"n2","20:45","2017-09-30","0"
"n2","15:15","2017-01-06","0"
"n2","08:30","2017-10-21","8.72"
"n2","12:00","2017-02-26","3.11"
"n2","21:45","2017-06-30","0"
"n2","00:45","2017-01-17","0.07"
"n2","15:45","2017-04-15","2.05"
"n2","04:45","2017-09-09","0.07"
"n2","02:15","2017-04-07","0"
"n2","01:45","2017-09-22","0.1"
"n2","20:45","2017-06-25","0"
"n2","17:00","2017-01-27","1.06"
"n2","10:45","2017-09-19","22.37"
"n2","21:30","2017-04-27","0.13"
"n2","22:45","2017-07-29","0.1"
"n2","14:30","2017-09-20","14.73"
"n2","15:00","2017-03-21","1.81"
"n2","17:00","2017-04-13","1.13"
"n2","04:00","2017-11-19","0"
"n2","08:45","2017-12-26","11.92"
"n2","13:00","2017-11-25","24.47"
"n2","11:45","2017-12-08","13.84"
"n2","23:00","2017-12-28","4.31"
"n2","21:30","2017-01-15","0"
"n2","00:30","2017-12-16","4.59"
"n2","23:30","2017-01-29","0"
"n2","23:30","2017-01-31","0"
"n2","22:15","2017-04-07","0.07"
"n2","02:00","2017-01-30","0"
"n2","01:00","2017-07-05","0"
"n2","08:30","2017-04-07","1.22"
"n2","23:30","2017-12-28","4.31"
"n2","12:15","2017-03-20","1.44"
"n2","18:30","2017-01-06","0"
"n2","04:15","2017-10-16","0"
"n2","05:30","2017-11-14","0"
"n2","05:15","2017-06-01","0"
"n2","04:00","2017-10-27","0"
"n2","16:00","2017-08-22","4.75"
"n2","11:45","2017-12-30","26.2"
"n2","10:30","2017-07-09","2.15"
"n2","17:30","2017-02-06","0.35"
"n2","23:45","2017-05-09","0.1"
"n2","22:00","2017-03-05","0"
"n2","15:00","2017-06-22","1.81"
"n2","18:15","2017-01-24","0"
"n2","05:15","2017-02-25","0"
"n2","22:00","2017-07-23","0.07"
"n2","16:30","2017-09-02","3.89"
"n2","20:45","2017-10-24","0"
"n2","02:45","2017-07-18","0.07"
"n2","14:00","2017-09-04","19.13"
"n2","19:45","2017-02-12","0.1"
"n2","04:45","2017-09-11","0.16"
"n2","01:15","2017-05-02","0"
"n2","15:00","2017-11-16","9.72"
"n2","20:15","2017-09-04","0"
"n2","06:15","2017-03-02","0"
"n2","19:45","2017-02-07","0.1"
"n2","20:45","2017-09-25","0.1"
"n2","14:15","2017-03-22","3.36"
"n2","13:30","2017-03-01","3.68"
"n2","14:30","2017-04-12","3.24"
"n2","16:15","2017-04-14","0.47"
"n2","04:15","2017-09-28","0"
"n2","02:45","2017-04-24","0.07"
"n2","16:30","2017-02-23","1.46"
"n2","22:00","2017-10-02","0.07"
"n2","07:30","2017-12-27","4.38"
"n2","01:45","2017-09-29","0"
"n2","17:30","2017-08-27","0.99"
"n2","10:00","2017-10-21","13.82"
"n2","11:45","2017-04-26","3.43"
"n2","11:30","2017-10-22","22.67"
"n2","00:15","2017-03-08","0.1"
"n2","07:15","2017-09-06","1.76"
"n2","15:45","2017-11-27","7.74"
"n2","04:30","2017-02-19","0"
"n2","01:45","2017-06-04","0"
"n2","07:30","2017-06-09","0.4"
"n2","13:45","2017-06-12","0.1"
"n2","14:15","2017-12-20","22.1"
"n2","01:15","2017-08-22","0"
"n2","05:45","2017-09-07","0"
"n2","11:30","2017-10-21","20.86"
"n2","19:30","2017-01-30","0.13"
"n2","19:00","2017-06-22","0"
"n2","03:30","2017-02-24","0"
"n2","01:45","2017-12-10","4.4"
"n2","20:30","2017-01-11","0"
"n2","23:30","2017-06-17","0"
"n2","14:45","2017-12-13","21.79"
"n2","02:45","2017-05-09","0"
"n2","12:15","2017-08-06","10.15"
"n2","15:30","2017-04-06","0.9"
"n2","18:45","2017-06-18","0"
"n2","00:15","2017-06-26","0"
"n2","23:45","2017-07-18","0.1"
"n2","12:45","2017-10-12","18.72"
"n2","22:15","2017-10-15","0"
"n2","20:00","2017-10-25","0.19"
"n2","21:00","2017-05-01","0"
"n2","14:30","2017-09-01","8.98"
"n2","16:30","2017-08-21","0.19"
"n2","21:00","2017-06-11","0.1"
"n2","18:00","2017-10-17","0.18"
"n2","23:30","2017-02-01","0"
"n2","12:30","2017-04-14","4.81"
"n2","21:15","2017-11-17","0.19"
"n2","18:45","2017-03-06","0"
"n2","18:45","2017-05-07","0.07"
"n2","06:45","2017-06-23","0.13"
"n2","05:30","2017-04-27","0"
"n2","08:45","2017-01-15","0"
"n2","12:00","2017-12-17","16.24"
"n2","13:00","2017-09-03","12.68"
"n2","21:45","2017-06-14","0"
"n2","23:00","2017-03-23","0"
"n2","23:00","2017-08-20","0.1"
"n2","15:00","2017-07-29","8.12"
"n2","00:15","2017-10-31","0.07"
"n2","23:15","2017-07-11","0"
"n2","13:30","2017-04-01","0.91"
"n2","09:15","2017-12-15","13.9"
"n2","17:00","2017-06-12","0.1"
"n2","02:15","2017-08-03","0"
"n2","16:30","2017-07-26","1.07"
"n2","06:00","2017-10-30","0.29"
"n2","16:15","2017-03-09","0.35"
"n2","13:45","2017-03-11","3.58"
"n2","04:00","2017-02-22","0.1"
"n2","10:45","2017-11-13","16.58"
"n2","07:45","2017-08-30","2.7"
"n2","16:00","2017-09-23","9.87"
"n2","08:30","2017-12-14","11.92"
"n2","03:30","2017-07-04","0"
"n2","12:15","2017-10-30","12.92"
"n2","05:30","2017-08-07","0"
"n2","17:00","2017-10-19","8.45"
"n2","12:00","2017-03-10","4.18"
"n2","22:15","2017-08-29","0"
"n2","08:45","2017-01-10","0"
"n2","21:00","2017-04-11","0"
"n2","17:15","2017-03-21","0.64"
"n2","04:30","2017-11-28","0"
"n2","18:00","2017-06-28","0.2"
"n2","18:45","2017-03-29","0.1"
"n2","17:15","2017-11-13","0"
"n2","17:30","2017-04-30","0"
"n2","23:45","2017-03-07","0.1"
"n2","19:00","2017-03-26","0.07"
"n2","19:00","2017-05-27","0"
"n2","18:45","2017-12-12","4.31"
"n2","01:15","2017-10-20","4.4"
"n2","11:15","2017-01-28","3.65"
"n2","17:15","2017-04-21","0.58"
"n2","12:15","2017-07-26","7.08"
"n2","15:15","2017-03-23","2.11"
"n2","15:15","2017-08-20","5.67"
"n2","08:15","2017-12-14","9.37"
"n2","18:00","2017-05-10","0.07"
"n2","10:45","2017-12-01","22.14"
"n2","06:30","2017-07-27","0"
"n2","16:00","2017-01-07","0"
"n2","02:45","2017-10-04","0"
"n2","08:30","2017-08-15","10.6"
"n2","17:30","2017-05-29","0.17"
"n2","07:30","2017-09-01","2.87"
"n2","17:15","2017-03-07","0.68"
"n2","17:30","2017-11-28","0.17"
"n2","00:45","2017-11-18","0.19"
"n2","11:30","2017-10-19","19.03"
"n2","13:45","2017-05-18","3.79"
"n2","21:15","2017-08-13","0.17"
"n2","17:30","2017-07-16","0.73"
"n2","04:00","2017-03-16","0"
"n2","04:00","2017-05-17","0"
"n2","15:30","2017-03-28","2.68"
"n2","08:15","2017-03-03","1.16"
"n2","05:15","2017-11-02","0"
"n2","22:45","2017-01-09","0"
"n2","23:15","2017-01-14","0"
"n2","18:00","2017-04-23","0.07"
"n2","02:00","2017-09-09","0.07"
"n2","02:15","2017-11-20","0.07"
"n2","07:45","2017-01-15","0"
"n2","07:45","2017-12-13","9.26"
"n2","06:45","2017-03-20","0"
"n2","20:30","2017-09-04","0"
"n2","19:15","2017-09-03","0.19"
"n2","20:15","2017-09-11","0"
"n2","16:30","2017-11-20","1.94"
"n2","16:15","2017-02-25","1.75"
"n2","16:30","2017-07-15","0.89"
"n2","10:15","2017-08-09","14.48"
"n2","03:00","2017-07-14","0"
"n2","06:45","2017-08-26","0.1"
"n2","18:30","2017-09-23","0"
"n2","08:45","2017-08-14","12.26"
"n2","03:45","2017-08-21","0.1"
"n2","21:00","2017-05-28","0"
"n2","09:00","2017-09-15","13.79"
"n2","16:30","2017-05-22","0.95"
"n2","09:15","2017-07-28","7.18"
"n2","09:00","2017-10-03","3.01"
"n2","16:45","2017-02-28","1.33"
"n2","03:00","2017-05-06","0"
"n2","22:45","2017-01-02","0"
"n2","19:15","2017-07-27","0.07"
"n2","02:45","2017-05-04","0"
"n2","12:15","2017-02-06","3.85"
"n2","15:15","2017-04-29","1.72"
"n2","22:15","2017-02-24","0"
"n2","04:15","2017-12-16","4.59"
"n2","17:30","2017-11-06","0.07"
"n2","04:45","2017-07-27","0"
"n2","17:30","2017-08-19","0.8"
"n2","00:15","2017-06-07","0"
"n2","20:30","2017-12-22","4.4"
"n2","05:30","2017-10-16","0"
"n2","07:15","2017-06-04","0.29"
"n2","00:00","2017-08-01","0"
"n2","01:30","2017-02-18","0"
"n2","23:30","2017-09-20","0.19"
"n2","13:30","2017-03-17","2.28"
"n2","09:30","2017-10-24","18.11"
"n2","21:30","2017-08-30","0.07"
"n2","20:15","2017-04-15","0"
"n2","05:45","2017-09-23","0"
"n2","16:30","2017-06-16","0.7"
"n2","02:45","2017-02-01","0"
"n2","04:00","2017-06-27","0"
"n2","09:15","2017-02-26","2.11"
"n2","18:00","2017-01-25","0.07"
"n2","10:45","2017-08-07","4.11"
"n2","22:15","2017-12-15","4.59"
"n2","12:45","2017-08-24","10.93"
"n2","16:45","2017-03-08","1.07"
"n2","20:00","2017-12-25","4.38"
"n2","17:45","2017-10-01","0"
"n2","13:15","2017-10-01","19.8"
"n2","14:15","2017-03-13","3.8"
"n2","14:15","2017-08-10","13.12"
"n2","09:15","2017-08-16","12.48"
"n2","12:00","2017-08-15","15.48"
"n2","22:30","2017-02-10","0.1"
"n2","08:00","2017-10-14","5.09"
"n2","21:15","2017-06-09","0"
"n2","05:00","2017-08-23","0"
"n2","17:30","2017-05-31","0.5"
"n2","12:30","2017-03-03","3.8"
"n2","12:00","2017-07-08","2.69"
"n2","04:30","2017-11-06","0.07"
"n2","03:00","2017-08-18","0.1"
"n2","07:00","2017-10-25","1.1"
"n2","22:15","2017-04-06","0"
"n2","01:45","2017-09-08","0.07"
"n2","09:30","2017-09-06","16.26"
"n2","12:00","2017-03-31","3.97"
"n2","13:00","2017-10-19","22.91"
"n2","06:30","2017-05-26","0"
"n2","10:15","2017-10-27","4.93"
"n2","23:30","2017-01-03","0"
"n2","18:15","2017-04-25","0"
"n2","20:00","2017-07-13","0"
"n2","17:30","2017-08-11","2.82"
"n2","13:15","2017-05-13","1.25"
"n2","18:45","2017-11-15","0.14"
"n2","17:15","2017-06-05","0.77"
"n2","09:30","2017-10-12","4.58"
"n2","10:00","2017-06-26","2.65"
"n2","05:15","2017-05-01","0"
"n2","17:00","2017-07-11","0"
"n2","15:45","2017-09-02","10.65"
"n2","11:00","2017-02-19","3.11"
"n2","19:30","2017-09-02","0.19"
"n2","05:00","2017-07-04","0"
"n2","15:00","2017-09-20","14.74"
"n2","08:00","2017-12-17","7.93"
"n2","23:45","2017-05-29","0.07"
"n2","15:15","2017-08-10","10.4"
"n2","15:15","2017-12-15","16.78"
"n2","05:45","2017-09-30","0"
"n2","10:15","2017-09-06","20.69"
"n2","15:15","2017-03-13","2.81"
"n2","22:00","2017-11-17","0.19"
"n2","17:15","2017-12-18","5.81"
"n2","01:30","2017-12-19","4.38"
"n2","18:30","2017-02-23","0"
"n2","16:30","2017-06-01","0.54"
"n2","06:15","2017-03-19","0"
"n2","17:15","2017-01-29","1.51"
"n2","16:15","2017-12-12","13.07"
"n2","01:45","2017-04-10","0.07"
"n2","06:45","2017-12-20","4.4"
"n2","04:30","2017-04-13","0"
"n2","17:30","2017-05-13","0.1"
"n2","03:45","2017-10-02","0"
"n2","01:45","2017-09-27","0.1"
"n2","01:45","2017-12-04","0"
"n2","02:30","2017-02-20","0"
"n2","10:15","2017-12-24","21.05"
"n2","14:00","2017-03-24","3.55"
"n2","20:45","2017-09-14","0.1"
"n2","12:15","2017-10-21","15.85"
"n2","09:15","2017-04-02","2.47"
"n2","20:00","2017-10-30","0.07"
"n2","00:45","2017-08-21","0.1"
"n2","06:45","2017-03-10","0"
"n2","09:15","2017-07-20","8.29"
"n2","02:00","2017-10-29","0"
"n2","16:15","2017-02-21","1.86"
"n2","23:15","2017-07-29","0.1"
"n2","02:00","2017-06-02","0"
"n2","20:00","2017-08-08","0.1"
"n2","03:30","2017-06-08","0"
"n2","00:15","2017-07-12","0"
"n2","13:15","2017-07-20","10.99"
"n2","17:30","2017-08-25","0.74"
"n2","23:00","2017-08-12","0"
"n2","01:15","2017-11-17","0.1"
"n2","21:45","2017-06-19","0"
"n2","17:30","2017-01-17","0.11"
"n2","18:15","2017-10-04","0"
"n2","23:00","2017-10-25","0.19"
"n2","14:45","2017-01-22","3.2"
"n2","00:45","2017-03-04","0"
"n2","15:45","2017-09-21","5.83"
"n2","08:00","2017-05-02","0.84"
"n2","01:45","2017-11-21","0.11"
"n2","05:15","2017-07-01","0"
"n2","16:45","2017-05-02","0.88"
"n2","09:45","2017-12-15","14.63"
"n2","13:30","2017-09-06","22.61"
"n2","14:30","2017-04-03","3.19"
"n2","22:00","2017-08-14","0.17"
"n2","04:15","2017-02-27","0"
"n2","09:00","2017-11-27","11.05"
"n2","12:15","2017-09-05","23.48"
"n2","23:00","2017-10-19","4.4"
"n2","03:30","2017-02-17","0"
"n2","11:00","2017-06-14","2.62"
"n2","21:45","2017-11-23","0.24"
"n2","00:45","2017-12-04","0"
"n2","21:45","2017-08-14","0.17"
"n2","08:45","2017-01-14","0"
"n2","20:30","2017-10-12","0"
"n2","09:00","2017-08-22","15.43"
"n2","12:00","2017-03-19","3.06"
"n2","19:00","2017-06-28","0"
"n2","03:45","2017-08-19","0"
"n2","18:30","2017-09-13","0.1"
"n2","12:45","2017-11-10","8.05"
"n2","13:15","2017-10-22","19"
"n2","18:15","2017-02-20","0"
"n2","13:45","2017-03-30","3.92"
"n2","23:00","2017-10-02","0.07"
"n2","02:00","2017-02-07","0"
"n2","15:45","2017-01-25","2.46"
"n2","07:15","2017-10-19","1.7"
"n2","10:00","2017-06-10","2.38"
"n2","20:30","2017-06-23","0"
"n2","17:00","2017-09-11","3.79"
"n2","07:15","2017-08-02","0.11"
"n2","11:00","2017-09-20","22.51"
"n2","10:15","2017-08-16","13.9"
"n2","02:00","2017-12-14","4.4"
"n2","16:45","2017-03-29","1.26"
"n2","08:30","2017-12-09","14.06"
"n2","23:30","2017-09-10","0.16"
"n2","12:45","2017-06-22","3.9"
"n2","01:15","2017-12-02","0.1"
"n2","20:45","2017-10-30","0.07"
"n2","19:00","2017-08-23","0.07"
"n2","18:00","2017-07-30","1.05"
"n2","07:00","2017-01-16","0"
"n2","16:30","2017-05-15","1.75"
"n2","04:30","2017-03-10","0"
"n2","19:15","2017-03-06","0"
"n2","19:15","2017-05-07","0"
"n2","01:45","2017-02-08","0.1"
"n2","06:30","2017-07-17","0"
"n2","22:00","2017-12-21","4.4"
"n2","13:00","2017-06-11","0.1"
"n2","19:15","2017-07-19","0.07"
"n2","17:30","2017-07-31","4.01"
"n2","09:45","2017-09-14","20.86"
"n2","08:45","2017-09-07","5.27"
"n2","17:45","2017-12-06","0.19"
"n2","16:30","2017-07-17","4.84"
"n2","22:45","2017-01-27","0"
"n2","12:15","2017-07-31","19.26"
"n2","01:15","2017-04-03","0"
"n2","07:30","2017-08-01","4.19"
"n2","15:15","2017-01-14","0"
"n2","17:15","2017-12-01","3.29"
"n2","02:15","2017-01-15","0"
"n2","07:15","2017-09-11","2.11"
"n2","05:45","2017-01-09","0"
"n2","09:15","2017-07-23","10.08"
"n2","20:00","2017-05-06","0"
"n2","18:45","2017-02-28","0"
"n2","19:00","2017-04-16","0"
"n2","05:45","2017-03-08","0.1"
"n2","09:15","2017-06-25","1.79"
"n2","18:15","2017-09-07","0.07"
"n2","09:45","2017-11-16","5.01"
"n2","09:30","2017-08-21","10.03"
"n2","23:00","2017-10-14","0"
"n2","08:30","2017-02-19","0.89"
"n2","19:00","2017-09-05","0.07"
"n2","17:15","2017-01-18","0.26"
"n2","15:15","2017-10-16","8.27"
"n2","02:00","2017-01-03","0"
"n2","02:45","2017-10-27","0"
"n2","18:30","2017-02-14","0"
"n2","02:00","2017-06-15","0"
"n2","02:00","2017-10-28","0.1"
"n2","03:30","2017-10-03","0.07"
"n2","20:45","2017-09-03","0.19"
"n2","07:45","2017-07-17","0.5"
"n2","22:30","2017-05-02","0"
"n2","05:45","2017-03-23","0.1"
"n2","05:45","2017-08-20","0"
"n2","13:15","2017-11-09","10.14"
"n2","08:30","2017-02-25","1.31"
"n2","19:15","2017-05-09","0.1"
"n2","14:30","2017-08-23","21.93"
"n2","04:45","2017-11-17","0.1"
"n2","02:30","2017-02-21","0"
"n2","18:30","2017-04-30","0"
"n2","21:00","2017-10-27","0.1"
"n2","23:30","2017-12-18","4.38"
"n2","09:15","2017-01-08","0"
"n2","14:00","2017-04-23","3.3"
"n2","01:45","2017-12-29","4.31"
"n2","05:00","2017-12-29","4.31"
"n2","21:00","2017-12-23","4.4"
"n2","06:45","2017-10-24","0.07"
"n2","01:45","2017-06-27","0"
"n2","05:00","2017-06-27","0"
"n2","18:15","2017-08-16","0"
"n2","07:15","2017-01-06","0"
"n2","14:45","2017-10-01","16.72"
"n2","08:15","2017-12-27","4.38"
"n2","20:15","2017-01-05","0"
"n2","20:15","2017-08-13","0.17"
"n2","03:45","2017-07-20","0.07"
"n2","07:00","2017-01-25","0"
"n2","07:30","2017-04-07","0.2"
"n2","08:15","2017-01-01","0"
"n2","02:15","2017-12-28","4.38"
"n2","03:45","2017-03-08","0.1"
"n2","05:45","2017-10-11","0"
"n2","16:15","2017-09-25","7.49"
"n2","07:30","2017-12-17","5.33"
"n2","23:00","2017-11-04","0.19"
"n2","06:00","2017-01-05","0"
"n2","10:45","2017-11-16","4.51"
"n2","03:00","2017-11-10","0.17"
"n2","16:30","2017-01-23","1.25"
"n2","19:00","2017-06-17","0"
"n2","14:45","2017-10-25","18.08"
"n2","10:45","2017-01-06","0"
"n2","04:15","2017-10-26","0.1"
"n2","15:30","2017-09-14","9.03"
"n2","17:15","2017-07-24","4.46"
"n2","11:15","2017-08-07","7.39"
"n2","15:00","2017-07-15","2"
"n2","05:30","2017-07-13","0"
"n2","19:00","2017-02-26","0"
"n2","21:30","2017-01-16","0.07"
"n2","19:15","2017-03-22","0.1"
"n2","23:30","2017-05-16","0"
"n2","06:15","2017-09-26","0.1"
"n2","08:45","2017-09-25","3.7"
"n2","07:00","2017-10-17","0.11"
"n2","13:30","2017-10-19","19.38"
"n2","17:45","2017-08-13","2.17"
"n2","20:15","2017-11-14","0"
"n2","10:00","2017-08-12","19.35"
"n2","01:45","2017-06-01","0"
"n2","05:00","2017-06-01","0"
"n2","07:30","2017-08-23","5.09"
